latitude,longitude,speed,sats
28.049495, -16.627854, 88.0, 7
28.049495, -16.627854, 88.0, 7
28.049495, -16.627854, 88.0, 7
28.049495, -16.627854, 88.0, 7
28.049498, -16.627804, 88.0, 7
28.049498, -16.627804, 88.0, 7
28.049498, -16.627804, 88.0, 7
28.049498, -16.627804, 88.0, 7
28.049498, -16.627804, 88.0, 7
28.049502, -16.627754, 88.2, 7
28.049502, -16.627754, 88.2, 7
28.049502, -16.627754, 88.2, 7
28.049502, -16.627754, 88.2, 7
28.049506, -16.627704, 88.3, 7
28.049506, -16.627704, 88.3, 7
28.049506, -16.627704, 88.3, 7
28.049506, -16.627704, 88.3, 7
28.049510, -16.627654, 88.3, 7
28.049510, -16.627654, 88.3, 7
28.049510, -16.627654, 88.3, 7
28.049510, -16.627654, 88.3, 7
28.049510, -16.627654, 88.3, 7
28.049514, -16.627605, 88.2, 7
28.049514, -16.627605, 88.2, 7
28.049514, -16.627605, 88.2, 7
28.049514, -16.627605, 88.2, 7
28.049519, -16.627555, 88.4, 7
28.049519, -16.627555, 88.4, 7
28.049519, -16.627555, 88.4, 7
28.049519, -16.627555, 88.4, 7
28.049519, -16.627555, 88.4, 7
28.049524, -16.627505, 88.4, 7
28.049524, -16.627505, 88.4, 7
28.049524, -16.627505, 88.4, 7
28.049524, -16.627505, 88.4, 7
28.049529, -16.627455, 88.5, 7
28.049529, -16.627455, 88.5, 7
28.049529, -16.627455, 88.5, 7
28.049529, -16.627455, 88.5, 7
28.049529, -16.627455, 88.5, 7
28.049534, -16.627405, 88.8, 7
28.049534, -16.627405, 88.8, 7
28.049534, -16.627405, 88.8, 7
28.049534, -16.627405, 88.8, 7
28.049539, -16.627354, 88.9, 7
28.049539, -16.627354, 88.9, 7
28.049539, -16.627354, 88.9, 7
28.049539, -16.627354, 88.9, 7
28.049545, -16.627303, 89.0, 7
28.049545, -16.627303, 89.0, 7
28.049545, -16.627303, 89.0, 7
28.049545, -16.627303, 89.0, 7
28.049545, -16.627303, 89.0, 7
28.049550, -16.627253, 89.3, 7
28.049550, -16.627253, 89.3, 7
28.049550, -16.627253, 89.3, 7
28.049550, -16.627253, 89.3, 7
28.049557, -16.627202, 89.3, 7
28.049557, -16.627202, 89.3, 7
28.049557, -16.627202, 89.3, 7
28.049557, -16.627202, 89.3, 7
28.049557, -16.627202, 89.3, 7
28.049563, -16.627152, 89.4, 7
28.049563, -16.627152, 89.4, 7
28.049563, -16.627152, 89.4, 7
28.049563, -16.627152, 89.4, 7
28.049569, -16.627101, 89.6, 7
28.049569, -16.627101, 89.6, 7
28.049569, -16.627101, 89.6, 7
28.049569, -16.627101, 89.6, 7
28.049569, -16.627101, 89.6, 7
28.049575, -16.627050, 89.5, 7
28.049575, -16.627050, 89.5, 7
28.049575, -16.627050, 89.5, 7
28.049575, -16.627050, 89.5, 7
28.049582, -16.626999, 89.7, 7
28.049582, -16.626999, 89.7, 7
28.049582, -16.626999, 89.7, 7
28.049582, -16.626999, 89.7, 7
28.049588, -16.626948, 89.7, 7
28.049588, -16.626948, 89.7, 7
28.049588, -16.626948, 89.7, 7
28.049588, -16.626948, 89.7, 7
28.049588, -16.626948, 89.7, 7
28.049595, -16.626897, 90.3, 7
28.049595, -16.626897, 90.3, 7
28.049595, -16.626897, 90.3, 7
28.049595, -16.626897, 90.3, 7
28.049602, -16.626846, 90.0, 7
28.049602, -16.626846, 90.0, 7
28.049602, -16.626846, 90.0, 7
28.049602, -16.626846, 90.0, 7
28.049602, -16.626846, 90.0, 7
28.049610, -16.626796, 90.3, 7
28.049610, -16.626796, 90.3, 7
28.049610, -16.626796, 90.3, 7
28.049610, -16.626796, 90.3, 7
28.049617, -16.626745, 90.6, 7
28.049617, -16.626745, 90.6, 7
28.049617, -16.626745, 90.6, 7
28.049617, -16.626745, 90.6, 7
28.049617, -16.626745, 90.6, 7
28.049625, -16.626694, 90.4, 7
28.049625, -16.626694, 90.4, 7
28.049625, -16.626694, 90.4, 7
28.049625, -16.626694, 90.4, 7
28.049632, -16.626644, 90.4, 7
28.049632, -16.626644, 90.4, 7
28.049632, -16.626644, 90.4, 7
28.049632, -16.626644, 90.4, 7
28.049640, -16.626593, 90.2, 7
28.049640, -16.626593, 90.2, 7
28.049640, -16.626593, 90.2, 7
28.049640, -16.626593, 90.2, 7
28.049640, -16.626593, 90.2, 7
28.049648, -16.626543, 90.1, 7
28.049648, -16.626543, 90.1, 7
28.049648, -16.626543, 90.1, 7
28.049648, -16.626543, 90.1, 7
28.049656, -16.626493, 89.7, 7
28.049656, -16.626493, 89.7, 7
28.049656, -16.626493, 89.7, 7
28.049656, -16.626493, 89.7, 7
28.049656, -16.626493, 89.7, 7
28.049665, -16.626443, 89.6, 7
28.049665, -16.626443, 89.6, 7
28.049665, -16.626443, 89.6, 7
28.049665, -16.626443, 89.6, 7
28.049674, -16.626393, 89.2, 7
28.049674, -16.626393, 89.2, 7
28.049674, -16.626393, 89.2, 7
28.049674, -16.626393, 89.2, 7
28.049674, -16.626393, 89.2, 7
28.049682, -16.626344, 89.1, 7
28.049682, -16.626344, 89.1, 7
28.049682, -16.626344, 89.1, 7
28.049682, -16.626344, 89.1, 7
28.049691, -16.626294, 88.8, 7
28.049691, -16.626294, 88.8, 7
28.049691, -16.626294, 88.8, 7
28.049691, -16.626294, 88.8, 7
28.049699, -16.626245, 88.8, 7
28.049699, -16.626245, 88.8, 7
28.049699, -16.626245, 88.8, 7
28.049699, -16.626245, 88.8, 7
28.049699, -16.626245, 88.8, 7
28.049707, -16.626196, 88.6, 7
28.049707, -16.626196, 88.6, 7
28.049707, -16.626196, 88.6, 7
28.049707, -16.626196, 88.6, 7
28.049715, -16.626147, 88.6, 7
28.049715, -16.626147, 88.6, 7
28.049715, -16.626147, 88.6, 7
28.049715, -16.626147, 88.6, 7
28.049715, -16.626147, 88.6, 7
28.049723, -16.626098, 88.0, 7
28.049723, -16.626098, 88.0, 7
28.049723, -16.626098, 88.0, 7
28.049723, -16.626098, 88.0, 7
28.049730, -16.626048, 87.8, 7
28.049730, -16.626048, 87.8, 7
28.049730, -16.626048, 87.8, 7
28.049730, -16.626048, 87.8, 7
28.049730, -16.626048, 87.8, 7
28.049738, -16.625999, 87.5, 7
28.049738, -16.625999, 87.5, 7
28.049738, -16.625999, 87.5, 7
28.049738, -16.625999, 87.5, 7
28.049747, -16.625951, 87.2, 7
28.049747, -16.625951, 87.2, 7
28.049747, -16.625951, 87.2, 7
28.049747, -16.625951, 87.2, 7
28.049755, -16.625903, 86.8, 7
28.049755, -16.625903, 86.8, 7
28.049755, -16.625903, 86.8, 7
28.049755, -16.625903, 86.8, 7
28.049755, -16.625903, 86.8, 7
28.049762, -16.625855, 86.6, 7
28.049762, -16.625855, 86.6, 7
28.049762, -16.625855, 86.6, 7
28.049762, -16.625855, 86.6, 7
28.049771, -16.625807, 86.8, 7
28.049771, -16.625807, 86.8, 7
28.049771, -16.625807, 86.8, 7
28.049771, -16.625807, 86.8, 7
28.049771, -16.625807, 86.8, 7
28.049779, -16.625759, 86.2, 7
28.049779, -16.625759, 86.2, 7
28.049779, -16.625759, 86.2, 7
28.049779, -16.625759, 86.2, 7
28.049787, -16.625712, 85.5, 7
28.049787, -16.625712, 85.5, 7
28.049787, -16.625712, 85.5, 7
28.049787, -16.625712, 85.5, 7
28.049787, -16.625712, 85.5, 7
28.049795, -16.625665, 85.1, 7
28.049795, -16.625665, 85.1, 7
28.049795, -16.625665, 85.1, 7
28.049795, -16.625665, 85.1, 7
28.049803, -16.625618, 84.7, 7
28.049803, -16.625618, 84.7, 7
28.049803, -16.625618, 84.7, 7
28.049803, -16.625618, 84.7, 7
28.049803, -16.625618, 84.7, 7
28.049811, -16.625571, 84.5, 7
28.049811, -16.625571, 84.5, 7
28.049811, -16.625571, 84.5, 7
28.049811, -16.625571, 84.5, 7
28.049819, -16.625524, 84.5, 7
28.049819, -16.625524, 84.5, 7
28.049819, -16.625524, 84.5, 7
28.049819, -16.625524, 84.5, 7
28.049827, -16.625478, 84.3, 7
28.049827, -16.625478, 84.3, 7
28.049827, -16.625478, 84.3, 7
28.049827, -16.625478, 84.3, 7
28.049827, -16.625478, 84.3, 7
28.049834, -16.625431, 84.2, 7
28.049834, -16.625431, 84.2, 7
28.049834, -16.625431, 84.2, 7
28.049834, -16.625431, 84.2, 7
28.049842, -16.625384, 83.7, 7
28.049842, -16.625384, 83.7, 7
28.049842, -16.625384, 83.7, 7
28.049842, -16.625384, 83.7, 7
28.049842, -16.625384, 83.7, 7
28.049850, -16.625338, 83.7, 7
28.049850, -16.625338, 83.7, 7
28.049850, -16.625338, 83.7, 7
28.049850, -16.625338, 83.7, 7
28.049858, -16.625291, 83.7, 7
28.049858, -16.625291, 83.7, 7
28.049858, -16.625291, 83.7, 7
28.049858, -16.625291, 83.7, 7
28.049858, -16.625291, 83.7, 7
28.049865, -16.625245, 83.6, 7
28.049865, -16.625245, 83.6, 7
28.049865, -16.625245, 83.6, 7
28.049865, -16.625245, 83.6, 7
28.049873, -16.625198, 83.7, 7
28.049873, -16.625198, 83.7, 7
28.049873, -16.625198, 83.7, 7
28.049873, -16.625198, 83.7, 7
28.049881, -16.625152, 83.7, 7
28.049881, -16.625152, 83.7, 7
28.049881, -16.625152, 83.7, 7
28.049881, -16.625152, 83.7, 7
28.049881, -16.625152, 83.7, 7
28.049889, -16.625106, 83.4, 7
28.049889, -16.625106, 83.4, 7
28.049889, -16.625106, 83.4, 7
28.049889, -16.625106, 83.4, 7
28.049896, -16.625060, 83.3, 7
28.049896, -16.625060, 83.3, 7
28.049896, -16.625060, 83.3, 7
28.049896, -16.625060, 83.3, 7
28.049896, -16.625060, 83.3, 7
28.049904, -16.625013, 83.3, 7
28.049904, -16.625013, 83.3, 7
28.049904, -16.625013, 83.3, 7
28.049904, -16.625013, 83.3, 7
28.049912, -16.624967, 83.4, 7
28.049912, -16.624967, 83.4, 7
28.049912, -16.624967, 83.4, 7
28.049912, -16.624967, 83.4, 7
28.049912, -16.624967, 83.4, 7
28.049920, -16.624921, 83.2, 7
28.049920, -16.624921, 83.2, 7
28.049920, -16.624921, 83.2, 7
28.049920, -16.624921, 83.2, 7
28.049927, -16.624875, 83.2, 7
28.049927, -16.624875, 83.2, 7
28.049927, -16.624875, 83.2, 7
28.049927, -16.624875, 83.2, 7
28.049927, -16.624875, 83.2, 7
28.049935, -16.624828, 83.1, 7
28.049935, -16.624828, 83.1, 7
28.049935, -16.624828, 83.1, 7
28.049935, -16.624828, 83.1, 7
28.049943, -16.624783, 82.9, 7
28.049943, -16.624783, 82.9, 7
28.049943, -16.624783, 82.9, 7
28.049943, -16.624783, 82.9, 7
28.049951, -16.624737, 82.7, 7
28.049951, -16.624737, 82.7, 7
28.049951, -16.624737, 82.7, 7
28.049951, -16.624737, 82.7, 7
28.049951, -16.624737, 82.7, 7
28.049959, -16.624691, 82.6, 7
28.049959, -16.624691, 82.6, 7
28.049959, -16.624691, 82.6, 7
28.049959, -16.624691, 82.6, 7
28.049967, -16.624645, 82.4, 7
28.049967, -16.624645, 82.4, 7
28.049967, -16.624645, 82.4, 7
28.049967, -16.624645, 82.4, 7
28.049967, -16.624645, 82.4, 7
28.049975, -16.624599, 82.2, 7
28.049975, -16.624599, 82.2, 7
28.049975, -16.624599, 82.2, 7
28.049975, -16.624599, 82.2, 7
28.049983, -16.624553, 82.6, 7
28.049983, -16.624553, 82.6, 7
28.049983, -16.624553, 82.6, 7
28.049983, -16.624553, 82.6, 7
28.049991, -16.624507, 82.4, 7
28.049991, -16.624507, 82.4, 7
28.049991, -16.624507, 82.4, 7
28.049991, -16.624507, 82.4, 7
28.049991, -16.624507, 82.4, 7
28.049999, -16.624461, 83.1, 7
28.049999, -16.624461, 83.1, 7
28.049999, -16.624461, 83.1, 7
28.049999, -16.624461, 83.1, 7
28.050007, -16.624415, 83.0, 7
28.050007, -16.624415, 83.0, 7
28.050007, -16.624415, 83.0, 7
28.050007, -16.624415, 83.0, 7
28.050007, -16.624415, 83.0, 7
28.050015, -16.624369, 83.0, 7
28.050015, -16.624369, 83.0, 7
28.050015, -16.624369, 83.0, 7
28.050015, -16.624369, 83.0, 7
28.050023, -16.624323, 82.8, 7
28.050023, -16.624323, 82.8, 7
28.050023, -16.624323, 82.8, 7
28.050023, -16.624323, 82.8, 7
28.050023, -16.624323, 82.8, 7
28.050031, -16.624277, 82.7, 7
28.050031, -16.624277, 82.7, 7
28.050031, -16.624277, 82.7, 7
28.050031, -16.624277, 82.7, 7
28.050039, -16.624231, 82.8, 7
28.050039, -16.624231, 82.8, 7
28.050039, -16.624231, 82.8, 7
28.050039, -16.624231, 82.8, 7
28.050039, -16.624231, 82.8, 7
28.050047, -16.624185, 82.9, 7
28.050047, -16.624185, 82.9, 7
28.050047, -16.624185, 82.9, 7
28.050047, -16.624185, 82.9, 7
28.050055, -16.624140, 82.5, 7
28.050055, -16.624140, 82.5, 7
28.050055, -16.624140, 82.5, 7
28.050055, -16.624140, 82.5, 7
28.050064, -16.624094, 82.2, 7
28.050064, -16.624094, 82.2, 7
28.050064, -16.624094, 82.2, 7
28.050064, -16.624094, 82.2, 7
28.050064, -16.624094, 82.2, 7
28.050072, -16.624049, 82.1, 7
28.050072, -16.624049, 82.1, 7
28.050072, -16.624049, 82.1, 7
28.050072, -16.624049, 82.1, 7
28.050080, -16.624003, 81.9, 7
28.050080, -16.624003, 81.9, 7
28.050080, -16.624003, 81.9, 7
28.050080, -16.624003, 81.9, 7
28.050080, -16.624003, 81.9, 7
28.050088, -16.623957, 81.8, 7
28.050088, -16.623957, 81.8, 7
28.050088, -16.623957, 81.8, 7
28.050088, -16.623957, 81.8, 7
28.050095, -16.623912, 81.5, 7
28.050095, -16.623912, 81.5, 7
28.050095, -16.623912, 81.5, 7
28.050095, -16.623912, 81.5, 7
28.050103, -16.623867, 81.0, 7
28.050103, -16.623867, 81.0, 7
28.050103, -16.623867, 81.0, 7
28.050103, -16.623867, 81.0, 7
28.050103, -16.623867, 81.0, 7
28.050110, -16.623821, 81.2, 7
28.050110, -16.623821, 81.2, 7
28.050110, -16.623821, 81.2, 7
28.050110, -16.623821, 81.2, 7
28.050118, -16.623776, 81.4, 7
28.050118, -16.623776, 81.4, 7
28.050118, -16.623776, 81.4, 7
28.050118, -16.623776, 81.4, 7
28.050118, -16.623776, 81.4, 7
28.050126, -16.623731, 81.1, 7
28.050126, -16.623731, 81.1, 7
28.050126, -16.623731, 81.1, 7
28.050126, -16.623731, 81.1, 7
28.050133, -16.623686, 81.5, 7
28.050133, -16.623686, 81.5, 7
28.050133, -16.623686, 81.5, 7
28.050133, -16.623686, 81.5, 7
28.050133, -16.623686, 81.5, 7
28.050140, -16.623641, 81.2, 7
28.050140, -16.623641, 81.2, 7
28.050140, -16.623641, 81.2, 7
28.050140, -16.623641, 81.2, 7
28.050148, -16.623596, 81.1, 7
28.050148, -16.623596, 81.1, 7
28.050148, -16.623596, 81.1, 7
28.050148, -16.623596, 81.1, 7
28.050148, -16.623596, 81.1, 7
28.050155, -16.623550, 81.3, 7
28.050155, -16.623550, 81.3, 7
28.050155, -16.623550, 81.3, 7
28.050155, -16.623550, 81.3, 7
28.050162, -16.623506, 81.1, 7
28.050162, -16.623506, 81.1, 7
28.050162, -16.623506, 81.1, 7
28.050162, -16.623506, 81.1, 7
28.050170, -16.623460, 81.5, 7
28.050170, -16.623460, 81.5, 7
28.050170, -16.623460, 81.5, 7
28.050170, -16.623460, 81.5, 7
28.050170, -16.623460, 81.5, 7
28.050177, -16.623416, 80.8, 7
28.050177, -16.623416, 80.8, 7
28.050177, -16.623416, 80.8, 7
28.050177, -16.623416, 80.8, 7
28.050185, -16.623370, 80.8, 7
28.050185, -16.623370, 80.8, 7
28.050185, -16.623370, 80.8, 7
28.050185, -16.623370, 80.8, 7
28.050185, -16.623370, 80.8, 7
28.050192, -16.623326, 80.6, 7
28.050192, -16.623326, 80.6, 7
28.050192, -16.623326, 80.6, 7
28.050192, -16.623326, 80.6, 7
28.050199, -16.623281, 80.7, 7
28.050199, -16.623281, 80.7, 7
28.050199, -16.623281, 80.7, 7
28.050199, -16.623281, 80.7, 7
28.050199, -16.623281, 80.7, 7
28.050206, -16.623236, 80.7, 7
28.050206, -16.623236, 80.7, 7
28.050206, -16.623236, 80.7, 7
28.050206, -16.623236, 80.7, 7
28.050214, -16.623190, 80.9, 7
28.050214, -16.623190, 80.9, 7
28.050214, -16.623190, 80.9, 7
28.050214, -16.623190, 80.9, 7
28.050221, -16.623145, 80.8, 7
28.050221, -16.623145, 80.8, 7
28.050221, -16.623145, 80.8, 7
28.050221, -16.623145, 80.8, 7
28.050221, -16.623145, 80.8, 7
28.050228, -16.623100, 80.8, 7
28.050228, -16.623100, 80.8, 7
28.050228, -16.623100, 80.8, 7
28.050228, -16.623100, 80.8, 7
28.050235, -16.623055, 81.0, 7
28.050235, -16.623055, 81.0, 7
28.050235, -16.623055, 81.0, 7
28.050235, -16.623055, 81.0, 7
28.050235, -16.623055, 81.0, 7
28.050243, -16.623010, 81.0, 7
28.050243, -16.623010, 81.0, 7
28.050243, -16.623010, 81.0, 7
28.050243, -16.623010, 81.0, 7
28.050250, -16.622965, 81.0, 7
28.050250, -16.622965, 81.0, 7
28.050250, -16.622965, 81.0, 7
28.050250, -16.622965, 81.0, 7
28.050250, -16.622965, 81.0, 7
28.050258, -16.622919, 81.4, 7
28.050258, -16.622919, 81.4, 7
28.050258, -16.622919, 81.4, 7
28.050258, -16.622919, 81.4, 7
28.050265, -16.622874, 81.5, 7
28.050265, -16.622874, 81.5, 7
28.050265, -16.622874, 81.5, 7
28.050265, -16.622874, 81.5, 7
28.050265, -16.622874, 81.5, 7
28.050273, -16.622828, 81.7, 7
28.050273, -16.622828, 81.7, 7
28.050273, -16.622828, 81.7, 7
28.050273, -16.622828, 81.7, 7
28.050280, -16.622783, 81.9, 7
28.050280, -16.622783, 81.9, 7
28.050280, -16.622783, 81.9, 7
28.050280, -16.622783, 81.9, 7
28.050288, -16.622737, 82.1, 7
28.050288, -16.622737, 82.1, 7
28.050288, -16.622737, 82.1, 7
28.050288, -16.622737, 82.1, 7
28.050288, -16.622737, 82.1, 7
28.050296, -16.622691, 82.5, 7
28.050296, -16.622691, 82.5, 7
28.050296, -16.622691, 82.5, 7
28.050296, -16.622691, 82.5, 7
28.050303, -16.622645, 82.4, 7
28.050303, -16.622645, 82.4, 7
28.050303, -16.622645, 82.4, 7
28.050303, -16.622645, 82.4, 7
28.050303, -16.622645, 82.4, 7
28.050311, -16.622599, 82.6, 7
28.050311, -16.622599, 82.6, 7
28.050311, -16.622599, 82.6, 7
28.050311, -16.622599, 82.6, 7
28.050319, -16.622553, 82.8, 7
28.050319, -16.622553, 82.8, 7
28.050319, -16.622553, 82.8, 7
28.050319, -16.622553, 82.8, 7
28.050327, -16.622507, 83.1, 7
28.050327, -16.622507, 83.1, 7
28.050327, -16.622507, 83.1, 7
28.050327, -16.622507, 83.1, 7
28.050327, -16.622507, 83.1, 7
28.050334, -16.622460, 83.5, 7
28.050334, -16.622460, 83.5, 7
28.050334, -16.622460, 83.5, 7
28.050334, -16.622460, 83.5, 7
28.050342, -16.622414, 83.2, 7
28.050342, -16.622414, 83.2, 7
28.050342, -16.622414, 83.2, 7
28.050342, -16.622414, 83.2, 7
28.050342, -16.622414, 83.2, 7
28.050350, -16.622368, 83.1, 7
28.050350, -16.622368, 83.1, 7
28.050350, -16.622368, 83.1, 7
28.050350, -16.622368, 83.1, 7
28.050358, -16.622322, 83.4, 7
28.050358, -16.622322, 83.4, 7
28.050358, -16.622322, 83.4, 7
28.050358, -16.622322, 83.4, 7
28.050358, -16.622322, 83.4, 7
28.050366, -16.622275, 83.8, 7
28.050366, -16.622275, 83.8, 7
28.050366, -16.622275, 83.8, 7
28.050366, -16.622275, 83.8, 7
28.050373, -16.622228, 84.2, 7
28.050373, -16.622228, 84.2, 7
28.050373, -16.622228, 84.2, 7
28.050373, -16.622228, 84.2, 7
28.050382, -16.622181, 84.2, 7
28.050382, -16.622181, 84.2, 7
28.050382, -16.622181, 84.2, 7
28.050382, -16.622181, 84.2, 7
28.050382, -16.622181, 84.2, 7
28.050389, -16.622134, 84.3, 7
28.050389, -16.622134, 84.3, 7
28.050389, -16.622134, 84.3, 7
28.050389, -16.622134, 84.3, 7
28.050397, -16.622086, 84.7, 7
28.050397, -16.622086, 84.7, 7
28.050397, -16.622086, 84.7, 7
28.050397, -16.622086, 84.7, 7
28.050397, -16.622086, 84.7, 7
28.050405, -16.622039, 84.5, 7
28.050405, -16.622039, 84.5, 7
28.050405, -16.622039, 84.5, 7
28.050405, -16.622039, 84.5, 7
28.050413, -16.621993, 84.4, 7
28.050413, -16.621993, 84.4, 7
28.050413, -16.621993, 84.4, 7
28.050413, -16.621993, 84.4, 7
28.050413, -16.621993, 84.4, 7
28.050421, -16.621945, 84.6, 7
28.050421, -16.621945, 84.6, 7
28.050421, -16.621945, 84.6, 7
28.050421, -16.621945, 84.6, 7
28.050428, -16.621899, 84.4, 7
28.050428, -16.621899, 84.4, 7
28.050428, -16.621899, 84.4, 7
28.050428, -16.621899, 84.4, 7
28.050436, -16.621852, 84.1, 7
28.050436, -16.621852, 84.1, 7
28.050436, -16.621852, 84.1, 7
28.050436, -16.621852, 84.1, 7
28.050436, -16.621852, 84.1, 7
28.050444, -16.621805, 84.5, 7
28.050444, -16.621805, 84.5, 7
28.050444, -16.621805, 84.5, 7
28.050444, -16.621805, 84.5, 7
28.050452, -16.621759, 84.2, 7
28.050452, -16.621759, 84.2, 7
28.050452, -16.621759, 84.2, 7
28.050452, -16.621759, 84.2, 7
28.050452, -16.621759, 84.2, 7
28.050460, -16.621711, 84.7, 7
28.050460, -16.621711, 84.7, 7
28.050460, -16.621711, 84.7, 7
28.050460, -16.621711, 84.7, 7
28.050468, -16.621665, 84.4, 7
28.050468, -16.621665, 84.4, 7
28.050468, -16.621665, 84.4, 7
28.050468, -16.621665, 84.4, 7
28.050468, -16.621665, 84.4, 7
28.050476, -16.621618, 84.6, 7
28.050476, -16.621618, 84.6, 7
28.050476, -16.621618, 84.6, 7
28.050476, -16.621618, 84.6, 7
28.050484, -16.621571, 84.4, 7
28.050484, -16.621571, 84.4, 7
28.050484, -16.621571, 84.4, 7
28.050484, -16.621571, 84.4, 7
28.050484, -16.621571, 84.4, 7
28.050492, -16.621524, 84.3, 7
28.050492, -16.621524, 84.3, 7
28.050492, -16.621524, 84.3, 7
28.050492, -16.621524, 84.3, 7
28.050500, -16.621478, 84.5, 7
28.050500, -16.621478, 84.5, 7
28.050500, -16.621478, 84.5, 7
28.050500, -16.621478, 84.5, 7
28.050508, -16.621431, 84.5, 7
28.050508, -16.621431, 84.5, 7
28.050508, -16.621431, 84.5, 7
28.050508, -16.621431, 84.5, 7
28.050508, -16.621431, 84.5, 7
28.050516, -16.621384, 84.6, 7
28.050516, -16.621384, 84.6, 7
28.050516, -16.621384, 84.6, 7
28.050516, -16.621384, 84.6, 7
28.050524, -16.621337, 84.2, 7
28.050524, -16.621337, 84.2, 7
28.050524, -16.621337, 84.2, 7
28.050524, -16.621337, 84.2, 7
28.050524, -16.621337, 84.2, 7
28.050532, -16.621290, 84.4, 7
28.050532, -16.621290, 84.4, 7
28.050532, -16.621290, 84.4, 7
28.050532, -16.621290, 84.4, 7
28.050539, -16.621243, 84.1, 7
28.050539, -16.621243, 84.1, 7
28.050539, -16.621243, 84.1, 7
28.050539, -16.621243, 84.1, 7
28.050539, -16.621243, 84.1, 7
28.050547, -16.621196, 84.0, 7
28.050547, -16.621196, 84.0, 7
28.050547, -16.621196, 84.0, 7
28.050547, -16.621196, 84.0, 7
28.050555, -16.621149, 84.2, 7
28.050555, -16.621149, 84.2, 7
28.050555, -16.621149, 84.2, 7
28.050555, -16.621149, 84.2, 7
28.050562, -16.621102, 83.9, 7
28.050562, -16.621102, 83.9, 7
28.050562, -16.621102, 83.9, 7
28.050562, -16.621102, 83.9, 7
28.050562, -16.621102, 83.9, 7
28.050570, -16.621056, 83.7, 7
28.050570, -16.621056, 83.7, 7
28.050570, -16.621056, 83.7, 7
28.050570, -16.621056, 83.7, 7
28.050578, -16.621009, 83.6, 7
28.050578, -16.621009, 83.6, 7
28.050578, -16.621009, 83.6, 7
28.050578, -16.621009, 83.6, 7
28.050578, -16.621009, 83.6, 7
28.050585, -16.620963, 83.3, 7
28.050585, -16.620963, 83.3, 7
28.050585, -16.620963, 83.3, 7
28.050585, -16.620963, 83.3, 7
28.050593, -16.620917, 83.3, 7
28.050593, -16.620917, 83.3, 7
28.050593, -16.620917, 83.3, 7
28.050593, -16.620917, 83.3, 7
28.050593, -16.620917, 83.3, 7
28.050601, -16.620871, 83.1, 7
28.050601, -16.620871, 83.1, 7
28.050601, -16.620871, 83.1, 7
28.050601, -16.620871, 83.1, 7
28.050609, -16.620825, 82.8, 7
28.050609, -16.620825, 82.8, 7
28.050609, -16.620825, 82.8, 7
28.050609, -16.620825, 82.8, 7
28.050617, -16.620779, 82.8, 7
28.050617, -16.620779, 82.8, 7
28.050617, -16.620779, 82.8, 7
28.050617, -16.620779, 82.8, 7
28.050617, -16.620779, 82.8, 7
28.050624, -16.620733, 82.3, 7
28.050624, -16.620733, 82.3, 7
28.050624, -16.620733, 82.3, 7
28.050624, -16.620733, 82.3, 7
28.050632, -16.620687, 82.3, 7
28.050632, -16.620687, 82.3, 7
28.050632, -16.620687, 82.3, 7
28.050632, -16.620687, 82.3, 7
28.050632, -16.620687, 82.3, 7
28.050639, -16.620641, 82.0, 7
28.050639, -16.620641, 82.0, 7
28.050639, -16.620641, 82.0, 7
28.050639, -16.620641, 82.0, 7
28.050647, -16.620595, 82.4, 7
28.050647, -16.620595, 82.4, 7
28.050647, -16.620595, 82.4, 7
28.050647, -16.620595, 82.4, 7
28.050647, -16.620595, 82.4, 7
28.050655, -16.620549, 82.5, 7
28.050655, -16.620549, 82.5, 7
28.050655, -16.620549, 82.5, 7
28.050655, -16.620549, 82.5, 7
28.050663, -16.620503, 83.0, 7
28.050663, -16.620503, 83.0, 7
28.050663, -16.620503, 83.0, 7
28.050663, -16.620503, 83.0, 7
28.050672, -16.620456, 83.5, 7
28.050672, -16.620456, 83.5, 7
28.050672, -16.620456, 83.5, 7
28.050672, -16.620456, 83.5, 7
28.050672, -16.620456, 83.5, 7
28.050681, -16.620409, 83.9, 7
28.050681, -16.620409, 83.9, 7
28.050681, -16.620409, 83.9, 7
28.050681, -16.620409, 83.9, 7
28.050690, -16.620362, 84.5, 7
28.050690, -16.620362, 84.5, 7
28.050690, -16.620362, 84.5, 7
28.050690, -16.620362, 84.5, 7
28.050690, -16.620362, 84.5, 7
28.050700, -16.620315, 84.7, 7
28.050700, -16.620315, 84.7, 7
28.050700, -16.620315, 84.7, 7
28.050700, -16.620315, 84.7, 7
28.050710, -16.620268, 85.1, 7
28.050710, -16.620268, 85.1, 7
28.050710, -16.620268, 85.1, 7
28.050710, -16.620268, 85.1, 7
28.050710, -16.620268, 85.1, 7
28.050720, -16.620220, 85.6, 7
28.050720, -16.620220, 85.6, 7
28.050720, -16.620220, 85.6, 7
28.050720, -16.620220, 85.6, 7
28.050731, -16.620173, 85.9, 7
28.050731, -16.620173, 85.9, 7
28.050731, -16.620173, 85.9, 7
28.050731, -16.620173, 85.9, 7
28.050731, -16.620173, 85.9, 7
28.050741, -16.620126, 86.3, 7
28.050741, -16.620126, 86.3, 7
28.050741, -16.620126, 86.3, 7
28.050741, -16.620126, 86.3, 7
28.050752, -16.620078, 86.9, 7
28.050752, -16.620078, 86.9, 7
28.050752, -16.620078, 86.9, 7
28.050752, -16.620078, 86.9, 7
28.050762, -16.620030, 87.0, 7
